Cohort,Age,Exposure
1993,22,235567.67
1993,23,235277.33
1993,24,234988
1993,25,234684.67
1993,26,234396.33
1993,27,234093
1993,28,234020
1993,29,.
1993,30,.
1993,31,.
1993,32,.
1993,33,.
1993,34,.
1993,35,.
1993,36,.
1993,37,.
1993,38,.
1993,39,.
1993,40,.
1993,41,.
1993,42,.
1993,43,.
1993,44,.
1993,45,.
1993,46,.
1993,47,.
1993,48,.
1993,49,.
1993,50,.
1993,51,.
1993,52,.
1993,53,.
1993,54,.
1993,55,.
1994,12,229014
1994,13,228686
1994,14,228387
1994,15,228259
1994,16,228174
1994,17,228061
1994,18,227762.67
1994,19,227454.33
1994,20,227143
1994,21,226835.67
1994,22,226542.33
1994,23,226234
1994,24,225931.67
1994,25,225616.33
1994,26,225296
1994,27,225206
1994,28,.
1994,29,.
1994,30,.
1994,31,.
1994,32,.
1994,33,.
1994,34,.
1994,35,.
1994,36,.
1994,37,.
1994,38,.
1994,39,.
1994,40,.
1994,41,.
1994,42,.
1994,43,.
1994,44,.
1994,45,.
1994,46,.
1994,47,.
1994,48,.
1994,49,.
1994,50,.
1994,51,.
1994,52,.
1994,53,.
1994,54,.
1994,55,.
1995,12,214401
1995,13,214099
1995,14,214010
1995,15,213937
1995,16,213827
1995,17,213548.44
1995,18,213251.89
1995,19,212962.33
1995,20,212676.78
1995,21,212406.22
1995,22,212118.67
1995,23,211834.11
1995,24,211541.56
1995,25,211256
1995,26,211196
1995,27,.
1995,28,.
1995,29,.
1995,30,.
1995,31,.
1995,32,.
1995,33,.
1995,34,.
1995,35,.
1995,36,.
1995,37,.
1995,38,.
1995,39,.
1995,40,.
1995,41,.
1995,42,.
1995,43,.
1995,44,.
1995,45,.
1995,46,.
1995,47,.
1995,48,.
1995,49,.
1995,50,.
1995,51,.
1995,52,.
1995,53,.
1995,54,.
1995,55,.
1996,12,207429
1996,13,207334
1996,14,207246
1996,15,207142
1996,16,206825.89
1996,17,206509.78
1996,18,206196.67
1996,19,205882.56
1996,20,205573.44
1996,21,205258.33
1996,22,204947.22
1996,23,204639.11
1996,24,204318
1996,25,204259
1996,26,.
1996,27,.
1996,28,.
1996,29,.
1996,30,.
1996,31,.
1996,32,.
1996,33,.
1996,34,.
1996,35,.
1996,36,.
1996,37,.
1996,38,.
1996,39,.
1996,40,.
1996,41,.
1996,42,.
1996,43,.
1996,44,.
1996,45,.
1996,46,.
1996,47,.
1996,48,.
1996,49,.
1996,50,.
1996,51,.
1996,52,.
1996,53,.
1996,54,.
1996,55,.
1997,12,199473
1997,13,199406
1997,14,199282
1997,15,198988.11
1997,16,198684.22
1997,17,198367.33
1997,18,198058.44
1997,19,197735.56
1997,20,197416.67
1997,21,197087.78
1997,22,196779.89
1997,23,196471
1997,24,196394
1997,25,.
1997,26,.
1997,27,.
1997,28,.
1997,29,.
1997,30,.
1997,31,.
1997,32,.
1997,33,.
1997,34,.
1997,35,.
1997,36,.
1997,37,.
1997,38,.
1997,39,.
1997,40,.
1997,41,.
1997,42,.
1997,43,.
1997,44,.
1997,45,.
1997,46,.
1997,47,.
1997,48,.
1997,49,.
1997,50,.
1997,51,.
1997,52,.
1997,53,.
1997,54,.
1997,55,.
1998,12,190769
1998,13,190685
1998,14,190377.56
1998,15,190053.11
1998,16,189738.67
1998,17,189427.22
1998,18,189103.78
1998,19,188781.33
1998,20,188449.89
1998,21,188127.44
1998,22,187786
1998,23,187715
1998,24,.
1998,25,.
1998,26,.
1998,27,.
1998,28,.
1998,29,.
1998,30,.
1998,31,.
1998,32,.
1998,33,.
1998,34,.
1998,35,.
1998,36,.
1998,37,.
1998,38,.
1998,39,.
1998,40,.
1998,41,.
1998,42,.
1998,43,.
1998,44,.
1998,45,.
1998,46,.
1998,47,.
1998,48,.
1998,49,.
1998,50,.
1998,51,.
1998,52,.
1998,53,.
1998,54,.
1998,55,.
1999,12,185695
1999,13,185367.56
1999,14,185031.11
1999,15,184694.67
1999,16,184355.22
1999,17,184012.78
1999,18,183656.33
1999,19,183287.89
1999,20,182933.44
1999,21,182570
1999,22,182506
1999,23,.
1999,24,.
1999,25,.
1999,26,.
1999,27,.
1999,28,.
1999,29,.
1999,30,.
1999,31,.
1999,32,.
1999,33,.
1999,34,.
1999,35,.
1999,36,.
1999,37,.
1999,38,.
1999,39,.
1999,40,.
1999,41,.
1999,42,.
1999,43,.
1999,44,.
1999,45,.
1999,46,.
1999,47,.
1999,48,.
1999,49,.
1999,50,.
1999,51,.
1999,52,.
1999,53,.
1999,54,.
1999,55,.
2000,12,183723.33
2000,13,183374.67
2000,14,183018
2000,15,182654.33
2000,16,182300.67
2000,17,181938
2000,18,181568.33
2000,19,181195.67
2000,20,180812
2000,21,180748
2000,22,.
2000,23,.
2000,24,.
2000,25,.
2000,26,.
2000,27,.
2000,28,.
2000,29,.
2000,30,.
2000,31,.
2000,32,.
2000,33,.
2000,34,.
2000,35,.
2000,36,.
2000,37,.
2000,38,.
2000,39,.
2000,40,.
2000,41,.
2000,42,.
2000,43,.
2000,44,.
2000,45,.
2000,46,.
2000,47,.
2000,48,.
2000,49,.
2000,50,.
2000,51,.
2000,52,.
2000,53,.
2000,54,.
2000,55,.
2001,12,178396.22
2001,13,178018.33
2001,14,177637.44
2001,15,177259.56
2001,16,176876.67
2001,17,176479.78
2001,18,176083.89
2001,19,175683
2001,20,175613
2001,21,.
2001,22,.
2001,23,.
2001,24,.
2001,25,.
2001,26,.
2001,27,.
2001,28,.
2001,29,.
2001,30,.
2001,31,.
2001,32,.
2001,33,.
2001,34,.
2001,35,.
2001,36,.
2001,37,.
2001,38,.
2001,39,.
2001,40,.
2001,41,.
2001,42,.
2001,43,.
2001,44,.
2001,45,.
2001,46,.
2001,47,.
2001,48,.
2001,49,.
2001,50,.
2001,51,.
2001,52,.
2001,53,.
2001,54,.
2001,55,.
2002,12,171796.33
2002,13,171412.44
2002,14,171034.56
2002,15,170641.67
2002,16,170250.78
2002,17,169858.89
2002,18,169455
2002,19,169405
2002,20,.
2002,21,.
2002,22,.
2002,23,.
2002,24,.
2002,25,.
2002,26,.
2002,27,.
2002,28,.
2002,29,.
2002,30,.
2002,31,.
2002,32,.
2002,33,.
2002,34,.
2002,35,.
2002,36,.
2002,37,.
2002,38,.
2002,39,.
2002,40,.
2002,41,.
2002,42,.
2002,43,.
2002,44,.
2002,45,.
2002,46,.
2002,47,.
2002,48,.
2002,49,.
2002,50,.
2002,51,.
2002,52,.
2002,53,.
2002,54,.
2002,55,.
2003,12,169767
2003,13,169343
2003,14,168913
2003,15,168487
2003,16,168051
2003,17,167624
2003,18,167569
2003,19,.
2003,20,.
2003,21,.
2003,22,.
2003,23,.
2003,24,.
2003,25,.
2003,26,.
2003,27,.
2003,28,.
2003,29,.
2003,30,.
2003,31,.
2003,32,.
2003,33,.
2003,34,.
2003,35,.
2003,36,.
2003,37,.
2003,38,.
2003,39,.
2003,40,.
2003,41,.
2003,42,.
2003,43,.
2003,44,.
2003,45,.
2003,46,.
2003,47,.
2003,48,.
2003,49,.
2003,50,.
2003,51,.
2003,52,.
2003,53,.
2003,54,.
2003,55,.
2004,12,172018.78
2004,13,171593.33
2004,14,171157.89
2004,15,170725.44
2004,16,170293
2004,17,170262
2004,18,.
2004,19,.
2004,20,.
2004,21,.
2004,22,.
2004,23,.
2004,24,.
2004,25,.
2004,26,.
2004,27,.
2004,28,.
2004,29,.
2004,30,.
2004,31,.
2004,32,.
2004,33,.
2004,34,.
2004,35,.
2004,36,.
2004,37,.
2004,38,.
2004,39,.
2004,40,.
2004,41,.
2004,42,.
2004,43,.
2004,44,.
2004,45,.
2004,46,.
2004,47,.
2004,48,.
2004,49,.
2004,50,.
2004,51,.
2004,52,.
2004,53,.
2004,54,.
2004,55,.
2005,12,177813.33
2005,13,177384.89
2005,14,176962.44
2005,15,176523
2005,16,176495
2005,17,.
2005,18,.
2005,19,.
2005,20,.
2005,21,.
2005,22,.
2005,23,.
2005,24,.
2005,25,.
2005,26,.
2005,27,.
2005,28,.
2005,29,.
2005,30,.
2005,31,.
2005,32,.
2005,33,.
2005,34,.
2005,35,.
2005,36,.
2005,37,.
2005,38,.
2005,39,.
2005,40,.
2005,41,.
2005,42,.
2005,43,.
2005,44,.
2005,45,.
2005,46,.
2005,47,.
2005,48,.
2005,49,.
2005,50,.
2005,51,.
2005,52,.
2005,53,.
2005,54,.
2005,55,.
2006,12,184206.22
2006,13,183801.11
2006,14,183392
2006,15,183372
2006,16,.
2006,17,.
2006,18,.
2006,19,.
2006,20,.
2006,21,.
2006,22,.
2006,23,.
2006,24,.
2006,25,.
2006,26,.
2006,27,.
2006,28,.
2006,29,.
2006,30,.
2006,31,.
2006,32,.
2006,33,.
2006,34,.
2006,35,.
2006,36,.
2006,37,.
2006,38,.
2006,39,.
2006,40,.
2006,41,.
2006,42,.
2006,43,.
2006,44,.
2006,45,.
2006,46,.
2006,47,.
2006,48,.
2006,49,.
2006,50,.
2006,51,.
2006,52,.
2006,53,.
2006,54,.
2006,55,.
2007,12,193906.89
2007,13,193509
2007,14,193475
2007,15,.
2007,16,.
2007,17,.
2007,18,.
2007,19,.
2007,20,.
2007,21,.
2007,22,.
2007,23,.
2007,24,.
2007,25,.
2007,26,.
2007,27,.
2007,28,.
2007,29,.
2007,30,.
2007,31,.
2007,32,.
2007,33,.
2007,34,.
2007,35,.
2007,36,.
2007,37,.
2007,38,.
2007,39,.
2007,40,.
2007,41,.
2007,42,.
2007,43,.
2007,44,.
2007,45,.
2007,46,.
2007,47,.
2007,48,.
2007,49,.
2007,50,.
2007,51,.
2007,52,.
2007,53,.
2007,54,.
2007,55,.
2008,12,207742
2008,13,207723
2008,14,.
2008,15,.
2008,16,.
2008,17,.
2008,18,.
2008,19,.
2008,20,.
2008,21,.
2008,22,.
2008,23,.
2008,24,.
2008,25,.
2008,26,.
2008,27,.
2008,28,.
2008,29,.
2008,30,.
2008,31,.
2008,32,.
2008,33,.
2008,34,.
2008,35,.
2008,36,.
2008,37,.
2008,38,.
2008,39,.
2008,40,.
2008,41,.
2008,42,.
2008,43,.
2008,44,.
2008,45,.
2008,46,.
2008,47,.
2008,48,.
2008,49,.
2008,50,.
2008,51,.
2008,52,.
2008,53,.
2008,54,.
2008,55,.
2009,12,210569
2009,13,.
2009,14,.
2009,15,.
2009,16,.
2009,17,.
2009,18,.
2009,19,.
2009,20,.
2009,21,.
2009,22,.
2009,23,.
2009,24,.
2009,25,.
2009,26,.
2009,27,.
2009,28,.
2009,29,.
2009,30,.
2009,31,.
2009,32,.
2009,33,.
2009,34,.
2009,35,.
2009,36,.
2009,37,.
2009,38,.
2009,39,.
2009,40,.
2009,41,.
2009,42,.
2009,43,.
2009,44,.
2009,45,.
2009,46,.
2009,47,.
2009,48,.
2009,49,.
2009,50,.
2009,51,.
2009,52,.
2009,53,.
2009,54,.
2009,55,.
,,
